detector,stream,learner,drift_type,params,fp,tp,fn,precision,recall,ep_recall,f1,mdt,fa_1k,alarms_per_1k,n_episodes,n_alarms
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.01}",18,8,22,0.3076923076923077,0.26666666666666666,0.26666666666666666,0.28571428571428575,458.5,0.05999380064060047,0.0866577120364229,30,26
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.01}",19,11,20,0.36666666666666664,0.3548387096774194,0.3333333333333333,0.36065573770491804,313.7,0.06332678956507827,0.09998966773433411,30,30
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.01}",0,58,1,1.0,0.9830508474576272,0.9666666666666667,0.9914529914529915,16.06896551724138,0.0,0.19331335761971263,30,58
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.01}",16,1,29,0.058823529411764705,0.03333333333333333,0.03333333333333333,0.0425531914893617,904.0,0.05332782279164486,0.05666081171612267,30,17
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.01}",17,13,18,0.43333333333333335,0.41935483870967744,0.4,0.4262295081967213,214.16666666666666,0.05666081171612267,0.09998966773433411,30,30
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.01}",18,19,11,0.5135135135135135,0.6333333333333333,0.6333333333333333,0.5671641791044775,518.9473684210526,0.05999380064060047,0.12332059020567875,30,37
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",19,2,28,0.09523809523809523,0.06666666666666667,0.06666666666666667,0.0784313725490196,907.0,0.06332678956507827,0.06999276741403387,30,21
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",18,18,13,0.5,0.5806451612903226,0.5666666666666667,0.537313432835821,557.2352941176471,0.05999380064060047,0.11998760128120094,30,36
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",61,33,3,0.35106382978723405,0.9166666666666666,0.9,0.5076923076923077,-15.518518518518519,0.20331232439314603,0.3133009589009136,30,94
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",18,8,22,0.3076923076923077,0.26666666666666666,0.26666666666666666,0.28571428571428575,458.5,0.05999380064060047,0.0866577120364229,30,26
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",19,11,20,0.36666666666666664,0.3548387096774194,0.3333333333333333,0.36065573770491804,313.7,0.06332678956507827,0.09998966773433411,30,30
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",0,58,1,1.0,0.9830508474576272,0.9666666666666667,0.9914529914529915,16.06896551724138,0.0,0.19331335761971263,30,58
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",16,1,29,0.058823529411764705,0.03333333333333333,0.03333333333333333,0.0425531914893617,904.0,0.05332782279164486,0.05666081171612267,30,17
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",17,13,18,0.43333333333333335,0.41935483870967744,0.4,0.4262295081967213,214.16666666666666,0.05666081171612267,0.09998966773433411,30,30
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.01}",18,19,11,0.5135135135135135,0.6333333333333333,0.6333333333333333,0.5671641791044775,518.9473684210526,0.05999380064060047,0.12332059020567875,30,37
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",17,0,30,0.0,0.0,0.0,0.0,,0.05666081171612267,0.05666081171612267,30,17
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",21,9,21,0.3,0.3,0.3,0.3,527.0,0.06999276741403387,0.09998966773433411,30,30
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",44,36,3,0.45,0.9230769230769231,0.9,0.6050420168067228,-57.22222222222222,0.14665151267702337,0.2666391139582243,30,80
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",19,5,25,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.1851851851851852,367.8,0.06332678956507827,0.07999173418746729,30,24
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",14,12,18,0.46153846153846156,0.4,0.4,0.42857142857142855,309.4166666666667,0.046661844942689254,0.0866577120364229,30,26
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",0,57,1,1.0,0.9827586206896551,0.9666666666666667,0.9913043478260869,32.310344827586206,0.0,0.18998036869523482,30,57
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",15,0,30,0.0,0.0,0.0,0.0,,0.049994833867167056,0.049994833867167056,30,15
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",18,7,23,0.28,0.23333333333333334,0.23333333333333334,0.2545454545454545,572.5714285714286,0.05999380064060047,0.0833247231119451,30,25
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 100, 'model_id': 'kpca', 'encoding_factor': 0.3, 'delta_warn': 0.1, 'delta_drift': 0.0001}",19,15,15,0.4411764705882353,0.5,0.5,0.46875,565.0,0.06332678956507827,0.11332162343224533,30,34
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",17,1,29,0.05555555555555555,0.03333333333333333,0.03333333333333333,0.04166666666666667,989.0,0.05666081171612267,0.05999380064060047,30,18
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",19,14,17,0.42424242424242425,0.45161290322580644,0.43333333333333335,0.4375,513.4615384615385,0.06332678956507827,0.10998863450776752,30,33
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",47,36,2,0.43373493975903615,0.9473684210526315,0.9333333333333333,0.5950413223140496,-96.53571428571429,0.1566504794504568,0.27663808073165774,30,83
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",19,6,24,0.24,0.2,0.2,0.2181818181818182,396.1666666666667,0.06332678956507827,0.0833247231119451,30,25
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",17,10,20,0.37037037037037035,0.3333333333333333,0.3333333333333333,0.3508771929824561,377.7,0.05666081171612267,0.0899907009609007,30,27
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",0,57,1,1.0,0.9827586206896551,0.9666666666666667,0.9913043478260869,21.310344827586206,0.0,0.18998036869523482,30,57
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",15,0,30,0.0,0.0,0.0,0.0,,0.049994833867167056,0.049994833867167056,30,15
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",16,11,19,0.4074074074074074,0.36666666666666664,0.36666666666666664,0.38596491228070173,501.54545454545456,0.05332782279164486,0.0899907009609007,30,27
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.1, 'delta_drift': 0.001}",20,16,15,0.4444444444444444,0.5161290322580645,0.5,0.4776119402985074,484.6,0.06665977848955608,0.11998760128120094,30,36
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",17,0,30,0.0,0.0,0.0,0.0,,0.05666081171612267,0.05666081171612267,30,17
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",21,9,21,0.3,0.3,0.3,0.3,531.2222222222222,0.06999276741403387,0.09998966773433411,30,30
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",44,36,3,0.45,0.9230769230769231,0.9,0.6050420168067228,-51.81481481481482,0.14665151267702337,0.2666391139582243,30,80
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,5,25,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.1851851851851852,374.0,0.06332678956507827,0.07999173418746729,30,24
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",14,12,18,0.46153846153846156,0.4,0.4,0.42857142857142855,333.0,0.046661844942689254,0.0866577120364229,30,26
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",1,56,1,0.9824561403508771,0.9824561403508771,0.9666666666666667,0.9824561403508771,34.275862068965516,0.0033329889244778036,0.18998036869523482,30,57
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",14,1,29,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.04444444444444444,-795.0,0.046661844942689254,0.049994833867167056,30,15
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,6,24,0.24,0.2,0.2,0.2181818181818182,512.6666666666666,0.06332678956507827,0.0833247231119451,30,25
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 50, 'model_id': 'kpca', 'encoding_factor': 0.7, 'delta_warn': 0.01, 'delta_drift': 0.0001}",18,16,14,0.47058823529411764,0.5333333333333333,0.5333333333333333,0.5,572.6875,0.05999380064060047,0.11332162343224533,30,34
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",16,0,30,0.0,0.0,0.0,0.0,,0.05332782279164486,0.05332782279164486,30,16
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,9,22,0.32142857142857145,0.2903225806451613,0.26666666666666666,0.3050847457627119,376.5,0.06332678956507827,0.09332368988537851,30,28
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",44,35,3,0.4430379746835443,0.9210526315789473,0.9,0.5982905982905983,-32.18518518518518,0.14665151267702337,0.2633061250337465,30,79
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,5,25,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.1851851851851852,378.8,0.06332678956507827,0.07999173418746729,30,24
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",15,11,19,0.4230769230769231,0.36666666666666664,0.36666666666666664,0.3928571428571428,379.54545454545456,0.049994833867167056,0.0866577120364229,30,26
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",0,56,1,1.0,0.9824561403508771,0.9666666666666667,0.9911504424778761,36.89655172413793,0.0,0.18664737977075702,30,56
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",14,1,29,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.04444444444444444,-787.0,0.046661844942689254,0.049994833867167056,30,15
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,6,24,0.24,0.2,0.2,0.2181818181818182,522.8333333333334,0.06332678956507827,0.0833247231119451,30,25
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.3, 'delta_warn': 0.01, 'delta_drift': 0.0001}",18,16,14,0.47058823529411764,0.5333333333333333,0.5333333333333333,0.5,493.375,0.05999380064060047,0.11332162343224533,30,34
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",16,0,30,0.0,0.0,0.0,0.0,,0.05332782279164486,0.05332782279164486,30,16
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,9,22,0.32142857142857145,0.2903225806451613,0.26666666666666666,0.3050847457627119,376.5,0.06332678956507827,0.09332368988537851,30,28
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",44,35,3,0.4430379746835443,0.9210526315789473,0.9,0.5982905982905983,-32.18518518518518,0.14665151267702337,0.2633061250337465,30,79
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,5,25,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.1851851851851852,378.8,0.06332678956507827,0.07999173418746729,30,24
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",15,11,19,0.4230769230769231,0.36666666666666664,0.36666666666666664,0.3928571428571428,379.54545454545456,0.049994833867167056,0.0866577120364229,30,26
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",0,56,1,1.0,0.9824561403508771,0.9666666666666667,0.9911504424778761,36.89655172413793,0.0,0.18664737977075702,30,56
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",14,1,29,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.04444444444444444,-787.0,0.046661844942689254,0.049994833867167056,30,15
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",19,6,24,0.24,0.2,0.2,0.2181818181818182,522.8333333333334,0.06332678956507827,0.0833247231119451,30,25
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 20, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.0001}",18,16,14,0.47058823529411764,0.5333333333333333,0.5333333333333333,0.5,493.375,0.05999380064060047,0.11332162343224533,30,34
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",20,1,29,0.047619047619047616,0.03333333333333333,0.03333333333333333,0.0392156862745098,852.0,0.06665977848955608,0.06999276741403387,30,21
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",19,19,12,0.5,0.6129032258064516,0.6,0.5507246376811595,555.8888888888889,0.06332678956507827,0.12665357913015654,30,38
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",62,35,3,0.36082474226804123,0.9210526315789473,0.9,0.5185185185185185,-60.18518518518518,0.20664531331762384,0.323299925674347,30,97
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",17,9,21,0.34615384615384615,0.3,0.3,0.32142857142857145,488.44444444444446,0.05666081171612267,0.0866577120364229,30,26
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",18,12,20,0.4,0.375,0.3333333333333333,0.38709677419354843,358.1,0.05999380064060047,0.09998966773433411,30,30
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",0,58,1,1.0,0.9830508474576272,0.9666666666666667,0.9914529914529915,16.137931034482758,0.0,0.19331335761971263,30,58
ABCD,SEA,NaiveBayes,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",15,2,28,0.11764705882352941,0.06666666666666667,0.06666666666666667,0.0851063829787234,927.0,0.049994833867167056,0.05666081171612267,30,17
ABCD,Agrawal,NaiveBayes,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",17,13,18,0.43333333333333335,0.41935483870967744,0.4,0.4262295081967213,167.58333333333334,0.05666081171612267,0.09998966773433411,30,30
ABCD,STAGGER,NaiveBayes,ABRUPT,"{'num_splits': 100, 'model_id': 'ae', 'encoding_factor': 0.5, 'delta_warn': 0.1, 'delta_drift': 0.01}",18,19,11,0.5135135135135135,0.6333333333333333,0.6333333333333333,0.5671641791044775,498.6842105263158,0.05999380064060047,0.12332059020567875,30,37
ABCD,SEA,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",18,2,28,0.1,0.06666666666666667,0.06666666666666667,0.08,-707.5,0.05999380064060047,0.06665977848955608,30,20
ABCD,Agrawal,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",18,16,16,0.47058823529411764,0.5,0.4666666666666667,0.48484848484848486,380.2142857142857,0.05999380064060047,0.11332162343224533,30,34
ABCD,STAGGER,HoeffdingTree,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",50,39,1,0.43820224719101125,0.975,0.9666666666666667,0.6046511627906976,-153.24137931034483,0.1666494462238902,0.29663601427852454,30,89
ABCD,SEA,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",20,6,24,0.23076923076923078,0.2,0.2,0.21428571428571427,375.6666666666667,0.06665977848955608,0.0866577120364229,30,26
ABCD,Agrawal,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",19,9,21,0.32142857142857145,0.3,0.3,0.3103448275862069,390.6666666666667,0.06332678956507827,0.09332368988537851,30,28
ABCD,STAGGER,ARF,ABRUPT,"{'num_splits': 20, 'model_id': 'kpca', 'encoding_factor': 0.5, 'delta_warn': 0.01, 'delta_drift': 0.002}",1,57,1,0.9827586206896551,0.9827586206896551,0.9666666666666667,0.9827586206896551,19.103448275862068,0.0033329889244778036,0.19331335761971263,30,58
